Student_Id;First_Name;Last_Name;Nationality;Major;Gender;Honor_Code_Violation
14945;Mario;Nesbitt;Dutch;Film Studies;Female;No
14946;Marion;Murry;Dutch;Business Administration;Female;No
14947;Maris;Jameson;Dutch;English;Female;No
14948;Marisa;Wilhelm;Dutch;Physics - Interdisciplinary;Female;No
14949;Marisela;Patten;Dutch;Philosophy, Politics, Economics and Law (PPEL);Female;No
14950;Marisha;Minton;Dutch;LAIS and International Business;Female;No
14951;Marisol;Matson;Dutch;Interdisciplinary Studies;Female;No
14952;Marissa;Kimbrough;Dutch;History;Female;No
14953;Marita;Iverson;Dutch;Philosophy, Politics, Economics and Law (PPEL);Female;No
14954;Maritza;Guinn;Dutch;Business Administration;Female;No
14955;Marivel;Gale;USA;Art History;Female;No
14956;Marjorie;Fortune;USA;Latin;Female;No
14957;Marjory;Croft;USA;Philosophy;Female;No
14958;Mark;Toth;USA;History;Female;No
14959;Marketta;Pulliam;USA;Leadership Studies;Female;No
14960;Markita;Nugent;USA;Interdisciplinary Studies;Female;No
14961;Marla;Newby;USA;Greek;Female;No
14962;Marlana;Littlejohn;USA;Mathematics;Female;No
14963;Marleen;Dias;USA;Interdisciplinary Studies;Female;No
14964;Marlen;Canales;USA;Russian Studies;Female;No
14965;Marlena;Bernier;USA;Psychology;Female;No
14966;Marlene;Baron;USA;Religious Studies;Female;No
14967;Marlin;Barney;USA;Italian and International Business;Female;No
14968;Marline;Singletary;USA;Journalism;Female;No
14969;Marlo;Renteria;USA;Latin;Female;No
14970;Marlyn;Pruett;USA;Computer Science;Female;No
14971;Marlys;Mchugh;USA;Physics - Interdisciplinary;Female;No
14972;Marna;Mabry;USA;Film Studies;Female;No
14973;Marni;Landrum;USA;Philosophy;Female;No
14974;Marnie;Brower;USA;Combined major in German;Female;No
14975;Marquerite;Weldon;USA;Art History;Female;No
14976;Marquetta;Stoddard;USA;LAIS and International Business;Female;No
14977;Marquita;Ruth;USA;History;Female;No
14978;Marquitta;Cagle;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
14979;Marry;Stjohn;USA;English;Female;No
14980;Marsha;Scales;USA;Mathematics;Female;No
14981;Marshall;Kohler;USA;Interdisciplinary Studies;Female;No
14982;Marta;Kellogg;USA;Business Administration;Female;No
14983;Marth;Hopson;USA;Religious Studies;Female;No
14984;Martha;Gant;USA;Political Science;Female;No
14985;Marti;Tharp;USA;Business Administration;Female;No
14986;Martin;Gann;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
14987;Martina;Zeigler;USA;LAIS and International Business;Female;No
14988;Martine;Pringle;USA;History;Female;No
14989;Marty;Hammons;USA;Political Science;Female;No
14990;Marva;Fairchild;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
14991;Marvel;Deaton;USA;Art History;Female;No
14992;Marvella;Chavis;USA;Latin;Female;No
14993;Marvis;Carnes;USA;Greek;Female;No
14994;Marx;Rowley;USA;Philosophy;Female;No
14995;Mary;Matlock;USA;Leadership Studies;Female;No
14996;Marya;Libby;USA;Interdisciplinary Studies;Female;No
14997;Maryalice;Kearns;USA;Russian Studies;Female;No
14998;Maryam;Irizarry;USA;Mathematics;Female;No
14999;Maryann;Carrington;USA;Psychology;Female;No
15000;Maryanna;Starkey;USA;Physics - Interdisciplinary;Female;No
15001;Maryanne;Pepper;USA;Computer Science;Female;No
15002;Marybelle;Lopes;USA;Women, Gender and Sexuality Studies;Female;No
15003;Marybeth;Jarrell;USA;Art History;Female;No
15004;Maryellen;Fay;USA;Business Administration;Female;No
15005;Maryetta;Craven;USA;Film Studies;Female;No
15006;Maryjane;Beverly;USA;Interdisciplinary Studies;Female;No
15007;Maryjo;Baum;USA;History;Female;No
15008;Maryland;Spain;USA;Russian Studies;Female;No
15009;Marylee;Littlefield;USA;Computer Science;Female;No
15010;Marylin;Linn;Dutch;English;Female;No
15011;Maryln;Humphreys;Dutch;Mathematical Economics;Female;No
15012;Marylou;Hook;Dutch;Art History;Female;No
15013;Marylouise;High;Dutch;Philosophy, Politics, Economics and Law (PPEL);Female;No
15014;Marylyn;Etheridge;Dutch;Physics;Female;No
15015;Marylynn;Cuellar;Dutch;Mathematics;Female;No
15016;Maryrose;Chastain;Dutch;History;Female;No
15017;Masako;Chance;Dutch;Accounting;Female;No
15018;Matha;Bundy;Dutch;Religious Studies;Female;No
15019;Mathilda;Speer;Dutch;Combined major in Theatre;Female;No
15020;Mathilde;Skelton;Dutch;Physics - Interdisciplinary;Female;No
15021;Matilda;Quiroz;Dutch;International Studies;Female;No
15022;Matilde;Pyle;Dutch;Theatre;Female;No
15023;Matthew;Portillo;Dutch;Women, Gender and Sexuality Studies;Female;No
15024;Mattie;Ponder;Dutch;Combined major in WGSS;Female;No
15025;Maud;Moulton;USA;Interdisciplinary Studies;Female;No
15026;Maude;Machado;USA;Italian and International Business;Female;No
15027;Maudie;Liu;USA;Physics;Female;No
15028;Maura;Killian;USA;Italian and International Business;Female;No
15029;Maureen;Hutson;USA;Journalism;Female;No
15030;Maurice;Hitchcock;USA;Women, Gender and Sexuality Studies;Female;No
15031;Maurine;Ellsworth;USA;Psychology;Female;No
15032;Maurita;Dowling;USA;Accounting;Female;No
15033;Mavis;Cloud;USA;Mathematics;Female;No
15034;Maxie;Burdick;USA;Philosophy;Female;No
15035;Maxima;Spann;USA;Religious Studies;Female;No
15036;Maximina;Pedersen;USA;Film Studies;Female;No
15037;Maxine;Levin;USA;Accounting;Female;No
15038;May;Leggett;USA;Political Science;Female;No
15039;Maya;Hayward;USA;Environmental Studies;Female;No
15040;Maybell;Hacker;USA;Combined major in German;Female;No
15041;Maybelle;Dietrich;USA;Journalism;Female;No
15042;Maye;Beaulieu;USA;Accounting;Female;No
15043;Mayme;Barksdale;USA;Leadership Studies;Female;No
15044;Mayola;Wakefield;USA;Business Administration;Female;No
15045;Mayra;Snowden;USA;English;Female;No
15046;Mazie;Paris;USA;Physics - Interdisciplinary;Female;No
15047;Mckenzie;Briscoe;USA;Accounting;Female;No
15048;Meagan;Bowie;USA;Interdisciplinary Studies;Female;No
15049;Meaghan;Berman;USA;French;Female;No
15050;Mechelle;Ogle;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15051;Meda;Mcgregor;USA;Mathematics;Female;No
15052;Mee;Laughlin;USA;Accounting;Female;No
15053;Meg;Helm;USA;Combined major in Latin;Female;No
15054;Megan;Burden;USA;French and International Business;Female;No
15055;Meggan;Wheatley;USA;LAIS and International Business;Female;No
15056;Meghan;Schreiber;USA;Philosophy;Female;No
15057;Meghann;Pressley;USA;Physics;Female;No
15058;Mei;Parris;USA;Combined major in Theatre;Female;No
15059;Melaine;Ng;USA;German Studies;Female;No
15060;Melani;Alaniz;USA;Mathematical Economics;Female;No
15061;Melania;Agee;USA;Philosophy;Female;No
15062;Melanie;Urban;USA;Mathematical Economics;Female;No
15063;Melany;Swann;USA;Political Science;Female;No
15064;Melba;Snodgrass;USA;Combined major in Classics;Female;No
15065;Melda;Schuster;USA;Philosophy;Female;No
15066;Melia;Radford;USA;Latin American and Iberian Studies;Female;No
15067;Melida;Monk;USA;LAIS and International Business;Female;No
15068;Melina;Mattingly;USA;Business Administration;Female;No
15069;Melinda;Main;USA;Religious Studies;Female;No
15070;Melisa;Lamar;USA;Accounting;Female;Yes
15071;Melissa;Harp;USA;Leadership Studies;Female;No
15072;Melissia;Girard;USA;Mathematical Economics;Female;No
15073;Melita;Cheney;USA;Psychology;Female;No
15074;Mellie;Yancey;USA;Journalism;Female;No
15075;Mellisa;Wagoner;USA;Philosophy;Female;No
15076;Mellissa;Ridley;USA;Physics - Interdisciplinary;Female;No
15077;Melodee;Lombardo;USA;Mathematics;Female;No
15078;Melodi;Lau;USA;Music;Female;No
15079;Melodie;Hudgins;USA;Philosophy;Female;No
15080;Melody;Gaskins;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15081;Melonie;Duckworth;USA;English;Female;No
15082;Melony;Coe;USA;Rhetoric and Communication Studies;Female;No
15083;Melva;Coburn;USA;Philosophy;Female;No
15084;Melvin;Willey;USA;Philosophy;Female;No
15085;Melvina;Prado;USA;Rhetoric and Communication Studies;Female;No
15086;Melynda;Newberry;USA;Combined major in Latin;Female;No
15087;Mendy;Magana;USA;Combined major in Theatre;Female;No
15088;Mercedes;Hammonds;USA;Business Administration;Female;No
15089;Mercedez;Elam;USA;French;Female;No
15090;Mercy;Whipple;USA;Film Studies;Female;No
15091;Meredith;Slade;USA;Religious Studies;Female;No
15092;Meri;Serna;USA;Leadership Studies;Female;No
15093;Merideth;Ojeda;USA;Environmental Studies;Female;No
15094;Meridith;Liles;USA;Mathematics;Female;No
15095;Merilyn;Dorman;USA;Italian and International Business;Female;No
15096;Merissa;Diehl;USA;Journalism;Female;No
15097;Merle;Angel;USA;Latin;Female;No
15098;Merlene;Upton;USA;Combined major in Classics;Female;No
15099;Merlyn;Reardon;USA;Interdisciplinary Studies;Female;No
15100;Merna;Michaels;USA;French;Female;No
15101;Merri;Kelsey;USA;French and International Business;Female;No
15102;Merrie;Goetz;USA;German Studies;Female;No
15103;Merrilee;Eller;USA;German and International Business;Female;No
15104;Merrill;Bauman;USA;Interdisciplinary Studies;Female;No
15105;Merry;Baer;USA;Political Science;Female;No
15106;Mertie;Augustine;USA;Environmental Studies;Female;No
15107;Meryl;Layne;USA;Art History;Female;No
15108;Meta;Hummel;USA;Psychology;Female;No
15109;Mi;Brenner;USA;Physics - Interdisciplinary;Female;No
15110;Mia;Amaya;USA;History;Female;No
15111;Mica;Adamson;USA;International Studies;Female;No
15112;Micaela;Ornelas;USA;Italian and International Business;Female;No
15113;Micah;Dowell;USA;Business Administration;Female;No
15114;Micha;Cloutier;USA;Classical Civilization;Female;No
15115;Michael;Christy;USA;English;Female;No
15116;Michaela;Castellanos;USA;Combined major in German;Female;No
15117;Michaele;Wing;USA;Mathematics;Female;No
15118;Michal;Wellman;USA;Latin;Female;No
15119;Micheal;Saylor;USA;Leadership Studies;Female;No
15120;Michel;Orourke;USA;Anthropology;Female;No
15121;Michele;Moya;Great Britain;English;Female;No
15122;Michelina;Montalvo;USA;English;Female;No
15123;Micheline;Kilpatrick;Chinese;English;Female;No
15124;Michell;Harley;USA;English;Female;No
15125;Michelle;Durbin;USA;English;Female;No
15126;Michiko;Shell;USA;English;Female;No
15127;Mickey;Oldham;German;Women, Gender and Sexuality Studies;Female;No
15128;Micki;Kang;Spanish;English;Female;No
15129;Mickie;Garvin;USA;English;Female;No
15130;Miesha;Foss;Japanese;English;Female;No
15131;Migdalia;Branham;USA;English;Female;No
15132;Mignon;Bartholomew;USA;English;Female;No
15133;Miguelina;Templeton;USA;English;Female;No
15134;Mika;Maguire;USA;Business Administration;Female;No
15135;Mikaela;Holton;USA;Combined major in Classics;Female;No
15136;Mike;Alonso;Great Britain;Mathematics;Female;No
15137;Miki;Rider;USA;Philosophy;Female;No
15138;Mikki;Monahan;Chinese;Women, Gender and Sexuality Studies;Female;No
15139;Mila;Mccormack;USA;Religious Studies;Female;No
15140;Milagro;Beaty;USA;LAIS and International Business;Female;No
15141;Milagros;Anders;USA;Latin American and Iberian Studies;Female;No
15142;Milda;Streeter;German;Political Science;Female;No
15143;Mildred;Nieto;Spanish;Film Studies;Female;No
15144;Milissa;Nielson;USA;LAIS and International Business;Female;No
15145;Millicent;Moffett;Japanese;Chinese Studies;Female;No
15146;Millie;Lankford;USA;Mathematical Economics;Female;No
15147;Milly;Keating;USA;Music;Female;No
15148;Mimi;Heck;USA;Interdisciplinary Studies;Female;No
15149;Min;Gatlin;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15150;Mina;Delatorre;USA;Journalism;Female;No
15151;Minda;Callaway;Great Britain;Women, Gender and Sexuality Studies;Female;No
15152;Mindi;Adcock;USA;Business Administration;Female;No
15153;Mindy;Worrell;Chinese;Rhetoric and Communication Studies;Female;No
15154;Minerva;Unger;USA;Anthropology;Female;No
15155;Ming;Robinette;USA;Combined major in Theatre;Female;No
15156;Minh;Nowak;USA;Combined major in WGSS;Female;No
15157;Minna;Jeter;German;Interdisciplinary Studies;Female;No
15158;Minnie;Brunner;Spanish;Leadership Studies;Female;No
15159;Minta;Ashton;USA;Psychology;Female;No
15160;Mira;Steen;Japanese;Environmental Studies;Female;No
15161;Miranda;Parrott;USA;French;Female;No
15162;Mireille;Overstreet;USA;Environmental Studies;Female;No
15163;Mirella;Nobles;USA;Political Science;Female;No
15164;Mireya;Montanez;USA;German Studies;Female;No
15165;Miriam;Luther;USA;Environmental Studies;Female;No
15166;Mirian;Clevenger;Great Britain;Healthcare and Society;Female;No
15167;Mirna;Brinkley;USA;History;Female;No
15168;Mirta;Trahan;Chinese;Business Administration;Female;No
15169;Mirtha;Quarles;USA;Film Studies;Female;No
15170;Misha;Pickering;USA;Mathematics;Female;No
15171;Miss;Pederson;USA;Religious Studies;Female;No
15172;Missy;Jansen;German;International Studies;Female;No
15173;Misti;Grantham;Spanish;International Studies;Female;No
15174;Mistie;Gilchrist;USA;Latin;Female;No
15175;Misty;Crespo;Japanese;Latin American and Iberian Studies;Female;No
15176;Mitchell;Aiken;USA;Physics - Interdisciplinary;Female;No
15177;Mitsue;Schell;USA;Philosophy;Female;No
15178;Mitsuko;Schaeffer;USA;English;Female;No
15179;Mittie;Lorenz;USA;English;Female;No
15180;Mitzi;Leyva;USA;Combined major in Classics;Female;No
15181;Mitzie;Harms;Great Britain;Political Science;Female;No
15182;Miyoko;Dyson;USA;Interdisciplinary Studies;Female;No
15183;Modesta;Wallis;Chinese;Business Administration;Female;No
15184;Moira;Pease;USA;Italian and International Business;Female;No
15185;Mollie;Leavitt;USA;Journalism;Female;No
15186;Molly;Hyman;USA;Latin;Female;No
15187;Mona;Cheng;German;LAIS and International Business;Female;No
15188;Monet;Cavanaugh;Spanish;Mathematical Economics;Female;No
15189;Monica;Batts;USA;English;Female;No
15190;Monika;Warden;Japanese;Mathematics;Female;No
15191;Monique;Seaman;USA;Music;Female;No
15192;Monnie;Rockwell;USA;Psychology;Female;Yes
15193;Monserrate;Quezada;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15194;Moon;Paxton;USA;Physics - Interdisciplinary;Female;No
15195;Mora;Linder;USA;Rhetoric and Communication Studies;Female;No
15196;Morgan;Houck;Great Britain;Interdisciplinary Studies;Female;No
15197;Moriah;Fontaine;USA;Religious Studies;Female;No
15198;Mozell;Durant;Chinese;Rhetoric and Communication Studies;Female;No
15199;Mozella;Caruso;USA;Political Science;Female;No
15200;Mozelle;Adler;USA;English;Female;No
15201;Mui;Pimentel;USA;Combined major in German;Female;No
15202;Muoi;Mize;German;Combined major in Latin;Female;No
15203;Muriel;Lytle;Spanish;Combined major in Theatre;Female;No
15204;My;Donald;USA;Business Administration;Female;No
15205;Myesha;Cleary;Japanese;Combined major in WGSS;Female;No
15206;Myong;Cason;USA;Environmental Studies;Female;No
15207;Myra;Acker;USA;Film Studies;Female;No
15208;Myriam;Switzer;USA;French;Female;No
15209;Myrl;Salmon;USA;French and International Business;Female;No
15210;Myrle;Isaacs;USA;Leadership Studies;Female;No
15211;Myrna;Higginbotham;Great Britain;Women, Gender and Sexuality Studies;Female;No
15212;Myrta;Han;USA;Interdisciplinary Studies;Female;No
15213;Myrtice;Waterman;Chinese;German Studies;Female;No
15214;Myrtie;Vandyke;USA;German and International Business;Female;No
15215;Myrtis;Stamper;USA;Healthcare and Society;Female;No
15216;Myrtle;Sisk;USA;Interdisciplinary Studies;Female;No
15217;Myung;Shuler;German;Criminal Justice;Female;No
15218;Na;Riddick;Spanish;Religious Studies;Female;No
15219;Nada;Redman;USA;History;Female;No
15220;Nadene;Mcmahan;Japanese;Philosophy;Female;No
15221;Nadia;Levesque;USA;Business Administration;Female;No
15222;Nadine;Hatton;USA;International Studies;Female;No
15223;Naida;Bronson;USA;Italian and International Business;Female;No
15224;Nakesha;Bollinger;USA;Latin;Female;No
15225;Nakia;Arnett;USA;Latin American and Iberian Studies;Female;No
15226;Nakisha;Okeefe;Great Britain;Political Science;Female;No
15227;Nakita;Gerber;USA;LAIS and International Business;Female;No
15228;Nam;Gannon;Chinese;Mathematical Economics;Female;No
15229;Nan;Farnsworth;USA;Music;Female;No
15230;Nana;Baughman;USA;Mathematics;Female;No
15231;Nancee;Silverman;USA;Psychology;Female;No
15232;Nancey;Satterfield;German;Philosophy, Politics, Economics and Law (PPEL);Female;No
15233;Nanci;Royal;Spanish;Interdisciplinary Studies;Female;No
15234;Nancie;Mccrary;USA;Leadership Studies;Female;No
15235;Nancy;Kowalski;Japanese;Film Studies;Female;No
15236;Nanette;Joy;USA;Journalism;Female;No
15237;Nannette;Grigsby;USA;Rhetoric and Communication Studies;Female;No
15238;Nannie;Greco;USA;Political Science;Female;No
15239;Naoma;Cabral;USA;Rhetoric and Communication Studies;Female;No
15240;Naomi;Trout;USA;Combined major in Latin;Female;No
15241;Narcisa;Rinehart;Great Britain;Classics;Female;No
15242;Natacha;Mahon;USA;Journalism;Female;No
15243;Natalia;Linton;Chinese;Interdisciplinary Studies;Female;No
15244;Natalie;Gooden;USA;Italian and International Business;Female;No
15245;Natalya;Curley;USA;Journalism;Female;No
15246;Natasha;Baugh;USA;Latin;Female;No
15247;Natashia;Wyman;German;Business Administration;Female;No
15248;Nathalie;Weiner;Spanish;Mathematics;Female;No
15249;Natisha;Schwab;USA;Combined major in Classics;Female;No
15250;Natividad;Schuler;Japanese;American Studies;Female;No
15251;Natosha;Morrissey;USA;English;Female;No
15252;Necole;Mahan;USA;Interdisciplinary Studies;Female;No
15253;Neda;Coy;USA;Physics - Interdisciplinary;Female;No
15254;Nedra;Bunn;USA;Combined major in WGSS;Female;No
15255;Neely;Andrew;USA;English;Female;No
15256;Neida;Thrasher;Great Britain;Religious Studies;Female;No
15257;Nelda;Spear;USA;Art History;Female;No
15258;Nelia;Waggoner;Chinese;Environmental Studies;Female;No
15259;Nelida;Shelley;USA;Interdisciplinary Studies;Female;No
15260;Nell;Robert;USA;Philosophy;Female;No
15261;Nella;Qualls;USA;Leadership Studies;Female;No
15262;Nelle;Purdy;German;Journalism;Female;No
15263;Nellie;Mcwhorter;Spanish;Political Science;Female;No
15264;Nelly;Mauldin;USA;French;Female;No
15265;Nena;Mark;Japanese;Philosophy;Female;No
15266;Nenita;Jordon;USA;French and International Business;Female;No
15267;Neoma;Gilman;USA;Psychology;Female;No
15268;Neomi;Perryman;USA;Mathematics;Female;No
15269;Nereida;Newsom;USA;Business Administration;Female;No
15270;Nerissa;Menard;USA;Religious Studies;Female;No
15271;Nery;Martino;Great Britain;Film Studies;Female;No
15272;Neta;Graf;USA;Sociology;Female;No
15273;Nettie;Billingsley;Chinese;Combined major in German;Female;No
15274;Neva;Artis;USA;LAIS and International Business;Female;No
15275;Nevada;Simpkins;USA;Classical Civilization;Female;No
15276;Nga;Salisbury;USA;Environmental Studies;Female;No
15277;Ngan;Quintanilla;German;Theatre;Female;No
15278;Ngoc;Gilliland;Spanish;Combined major in WGSS;Female;No
15279;Nguyet;Fraley;USA;German and International Business;Female;No
15280;Nia;Foust;Japanese;Russian Studies;Female;No
15281;Nichelle;Crouse;USA;German and International Business;Female;No
15282;Nichol;Scarborough;USA;Physics;Female;No
15283;Nichole;Ngo;USA;Environmental Studies;Female;No
15284;Nicholle;Grissom;USA;Physics - Interdisciplinary;Female;No
15285;Nicki;Fultz;USA;Combined major in Classics;Female;No
15286;Nickie;Rico;Great Britain;Healthcare and Society;Female;No
15287;Nickole;Marlow;USA;Spanish (see LAIS);Female;No
15288;Nicky;Markham;Chinese;Mathematics;Female;No
15289;Nicol;Madrigal;USA;Interdisciplinary Studies;Female;No
15290;Nicola;Lawton;USA;English;Female;No
15291;Nicolasa;Barfield;USA;History;Female;No
15292;Nicole;Whiting;German;Accounting;Female;No
15293;Nicolette;Varney;Spanish;French;Female;No
15294;Nicolle;Schwarz;USA;Healthcare and Society;Female;No
15295;Nida;Huey;Japanese;English;Female;No
15296;Nidia;Gooch;USA;International Studies;Female;No
15297;Niesha;Arce;USA;Accounting;Female;No
15298;Nieves;Wheat;USA;English;Female;No
15299;Niki;Truong;Ethiopian;English;Female;No
15300;Nikia;Poulin;USA;English;Female;No
15301;Nikita;Mackenzie;Great Britain;English;Female;No
15302;Nikki;Leone;USA;Accounting;Female;No
15303;Nikole;Hurtado;Chinese;Physics - Interdisciplinary;Female;No
15304;Nila;Selby;USA;Political Science;Female;No
15305;Nilda;Gaither;USA;Philosophy;Female;No
15306;Nilsa;Fortner;USA;Philosophy;Female;No
15307;Nina;Culpepper;German;Sociology;Female;No
15308;Ninfa;Coughlin;Spanish;Business Administration;Female;No
15309;Nisha;Brinson;USA;Business Administration;Female;No
15310;Nita;Boudreau;Japanese;Business Administration;Female;No
15311;Nobuko;Barkley;USA;Psychology;Female;No
15312;Noel;Bales;USA;Physics;Female;No
15313;Noelia;Stepp;USA;Mathematics;Female;No
15314;Noella;Holm;USA;Leadership Studies;Female;No
15315;Noelle;Tan;USA;Interdisciplinary Studies;Female;No
15316;Noemi;Schilling;Great Britain;Religious Studies;Female;No
15317;Nohemi;Morrell;USA;Accounting;Female;No
15318;Nola;Kahn;Chinese;Italian and International Business;Female;No
15319;Noma;Heaton;USA;Journalism;Female;No
15320;Nona;Gamez;USA;Latin;Female;No
15321;Nora;Douglass;USA;Journalism;Female;No
15322;Norah;Causey;German;Theatre;Female;No
15323;Noreen;Brothers;Spanish;French and International Business;Female;No
15324;Norene;Turpin;USA;History;Female;No
15325;Noriko;Shanks;Japanese;Computer Science;Female;No
15326;Norine;Schrader;USA;Italian and International Business;Female;No
15327;Norma;Meek;USA;Physics;Female;No
15328;Norman;Isom;USA;German Studies;Female;No
15329;Nova;Hardison;USA;International Studies;Female;No
15330;Novella;Carranza;USA;Art History;Female;No
15331;Nu;Yanez;Great Britain;Latin;Female;No
15332;Nubia;Way;USA;Accounting;Female;No
15333;Numbers;Scroggins;Chinese;German and International Business;Female;No
15334;Nydia;Schofield;USA;Italian and International Business;Female;No
15335;Nyla;Runyon;USA;Political Science;Female;No
15336;Obdulia;Ratcliff;USA;Latin American and Iberian Studies;Female;No
15337;Ocie;Murrell;German;Women, Gender and Sexuality Studies;Female;No
15338;Octavia;Moeller;Spanish;Healthcare and Society;Female;No
15339;Oda;Irby;USA;Leadership Studies;Female;No
15340;Odelia;Currier;Japanese;Philosophy, Politics, Economics and Law (PPEL);Female;No
15341;Odell;Butterfield;USA;LAIS and International Business;Female;No
15342;Odessa;Yee;USA;Accounting;Female;No
15343;Odette;Ralston;USA;Business Administration;Female;No
15344;Odilia;Pullen;USA;Mathematics;Female;No
15345;Ofelia;Pinson;USA;Film Studies;Female;No
15346;Ok;Estep;Great Britain;Mathematical Economics;Female;No
15347;Ola;East;USA;Spanish (see LAIS);Female;No
15348;Olene;Carbone;Chinese;History;Female;No
15349;Oleta;Lance;USA;Latin;Female;No
15350;Olevia;Hawks;USA;Religious Studies;Female;No
15351;Olga;Ellington;USA;Women, Gender and Sexuality Studies;Female;No
15352;Olimpia;Casillas;German;Accounting;Female;No
15353;Olinda;Spurlock;Spanish;International Studies;Female;No
15354;Oliva;Sikes;USA;Interdisciplinary Studies;Female;No
15355;Olive;Motley;Japanese;Physics;Female;No
15356;Olivia;Mccartney;USA;Psychology;Female;No
15357;Ollie;Kruger;USA;Theatre;Female;No
15358;Olympia;Isbell;USA;Italian and International Business;Female;No
15359;Oma;Houle;USA;Latin American and Iberian Studies;Female;No
15360;Omega;Francisco;USA;Philosophy;Female;No
15361;Ona;Burk;Great Britain;Philosophy, Politics, Economics and Law (PPEL);Female;No
15362;Oneida;Bone;USA;Accounting;Female;No
15363;Onie;Tomlin;Chinese;Mathematics;Female;No
15364;Onita;Shelby;USA;LAIS and International Business;Female;No
15365;Opal;Quigley;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15366;Ophelia;Neumann;USA;Philosophy;Female;No
15367;Ora;Lovelace;German;Accounting;Female;No
15368;Oralee;Fennell;Spanish;Business Administration;Female;No
15369;Oralia;Colby;USA;Interdisciplinary Studies;Female;No
15370;Oretha;Cheatham;Japanese;Physics - Interdisciplinary;Female;No
15371;Orpha;Bustamante;USA;Journalism;Female;No
15372;Oscar;Skidmore;USA;Accounting;Female;No
15373;Ossie;Hidalgo;USA;Political Science;Female;No
15374;Otelia;Forman;USA;Mathematical Economics;Female;No
15375;Otha;Culp;USA;Political Science;Female;No
15376;Otilia;Bowens;Great Britain;Film Studies;Female;No
15377;Ouida;Betancourt;USA;Accounting;Female;No
15378;Ozell;Aquino;Chinese;Women, Gender and Sexuality Studies;Female;No
15379;Ozella;Robb;USA;Music;Female;No
15380;Ozie;Rea;USA;LAIS and International Business;Female;No
15381;Pa;Milner;USA;Computer Science;Female;No
15382;Page;Martel;German;Spanish (see LAIS);Female;No
15383;Paige;Gresham;Spanish;Latin American and Iberian Studies;Female;No
15384;Palma;Wiles;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15385;Palmira;Ricketts;Japanese;Journalism;Female;No
15386;Pam;Gavin;USA;Mathematics;Female;No
15387;Pamala;Dowd;USA;Accounting;Female;No
15388;Pamela;Collazo;Dutch;Italian and International Business;Female;No
15389;Pamelia;Bostic;USA;Journalism;Female;No
15390;Pamella;Blakely;USA;Latin;Female;No
15391;Pamila;Sherrod;Great Britain;Rhetoric and Communication Studies;Female;No
15392;Pamula;Power;USA;Accounting;Female;No
15393;Pandora;Kenyon;Chinese;LAIS and International Business;Female;No
15394;Pansy;Gandy;USA;Business Administration;Female;No
15395;Paola;Ebert;USA;Art History;Female;No
15396;Paris;Deloach;USA;Psychology;Female;No
15397;Parthenia;Cary;German;Accounting;Female;No
15398;Particia;Bull;Spanish;Mathematical Economics;Female;No
15399;Pasty;Allard;USA;Rhetoric and Communication Studies;Female;No
15400;Pat;Sauer;Japanese;Art History;Female;No
15401;Patience;Robins;USA;Rhetoric and Communication Studies;Female;No
15402;Patria;Olivares;USA;Accounting;Female;No
15403;Patrica;Gillette;Dutch;Religious Studies;Female;No
15404;Patrice;Chestnut;USA;Rhetoric and Communication Studies;Female;No
15405;Patricia;Bourque;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15406;Patrick;Paine;Great Britain;Political Science;Female;No
15407;Patrina;Lyman;USA;Accounting;Female;No
15408;Patsy;Hite;Chinese;Mathematics;Female;No
15409;Patti;Hauser;USA;Philosophy;Female;No
15410;Pattie;Devore;USA;Physics;Female;No
15411;Patty;Crawley;USA;Art History;Female;No
15412;Paul;Chapa;German;Theatre;Female;No
15413;Paula;Vu;Spanish;Philosophy;Female;No
15414;Paulene;Tobias;USA;Business Administration;Female;No
15415;Pauletta;Talbert;Japanese;Film Studies;Female;No
15416;Paulette;Poindexter;USA;Combined major in Latin;Female;No
15417;Paulina;Millard;USA;Physics;Female;No
15418;Pauline;Meador;Dutch;Music;Female;No
15419;Paulita;Mcduffie;USA;Combined major in Latin;Female;No
15420;Paz;Mattox;USA;Interdisciplinary Studies;Female;No
15421;Pearl;Kraus;Great Britain;Combined major in Theatre;Female;No
15422;Pearle;Harkins;USA;Accounting;Female;No
15423;Pearlene;Choate;Chinese;Physics - Interdisciplinary;Female;No
15424;Pearlie;Bess;USA;Combined major in Theatre;Female;No
15425;Pearline;Wren;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15426;Pearly;Sledge;USA;Women, Gender and Sexuality Studies;Female;No
15427;Peg;Sanborn;German;Accounting;Female;No
15428;Peggie;Outlaw;Spanish;Philosophy, Politics, Economics and Law (PPEL);Female;No
15429;Peggy;Kinder;USA;Combined major in WGSS;Female;No
15430;Pei;Geary;Japanese;Mathematics;Female;No
15431;Penelope;Cornwell;USA;Art History;Female;No
